BA1 0UR   375350    164482   
BA1 0US   375350    164482   
BA1 0UU   375350    164482   
BA1 0UY   375350    164482   
BA1 0UZ   375350    164482   
BA1 0WB   375350    164482   
BA1 0WD   375350    164482   
BA1 0WF   375350    164482   
BA1 0WW   375350    164482   
BA1 0WX   375350    164482   
BA1 0XA   375350    164482   
BA1 0XB   375350    164482   
BA1 0XE   375350    164482   
BA1 0XF   375350    164482   
BA1 0XH   375350    164482   
BA1 0XJ   375350    164482   
BA1 0XL   375350    164482   
BA1 0XN   375350    164482   
BA1 0XQ   375350    164482   
BA1 0XT   375350    164482   
BA1 0XW   375350    164482   
BA1 0XX   375350    164482   
BA1 0YA   375350    164482   
BA1 0YB   375350    164482   
BA1 0YD   375350    164482   
BA1 0YE   375350    164482   
BA1 0YF   375350    164482   
BA1 0YG   375350    164482   
BA1 0YH   375350    164482   
BA1 0YJ   375350    164482   
BA1 0YN   375350    164482   
BA1 0YP   375350    164482   
BA1 0YQ   375350    164482   
BA1 0ZZ   375350    164483   
BA1 1AA   375350    164482   
BA1 1AG   374817    164613   
BA1 1AL   374813    164571   
BA1 1AN   375116    164500   
BA1 1AP   375154    164456   
BA1 1AQ   375076    164499   
BA1 1AR   375091    164454   
BA1 1AT   375143    164444   
BA1 1AU   375150    164530   
BA1 1AW   375007    165062   
BA1 1AZ   375005    164689   
BA1 1BA   375019    164966   
BA1 1BE   375029    164936   
BA1 1BG   375060    164969   
BA1 1BH   375021    164930   
BA1 1BJ   374615    164675   
BA1 1BL   374979    164966   
BA1 1BN   374995    164920   
BA1 1BP   374954    164932   
BA1 1BQ   374614    164655   
BA1 1BS   374771    164673   
BA1 1BT   375163    164560   
BA1 1BW   374973    164932   
BA1 1BY   375100    164580   
BA1 1BZ   374982    165046   
BA1 1DA   374938    165002   
BA1 1DB   374894    165093   
BA1 1DD   374903    165047   
BA1 1DE   374896    165074   
BA1 1DG   374934    165120   
BA1 1DN   374958    165056   
BA1 1DU   374964    165013   
BA1 1DX   374972    164994   
BA1 1EA   374951    164812   
BA1 1EB   374859    164698   
BA1 1EE   374923    164661   
BA1 1EF   374888    164736   
BA1 1EL   374971    164786   
BA1 1EN   374838    164796   
BA1 1EP   374909    164776   
BA1 1EQ   374936    164761   
BA1 1ER   374965    164824   
BA1 1ET   374837    164849   
BA1 1EU   374862    164855   
BA1 1EY   374903    164839   
BA1 1HA   374890    164884   
BA1 1HB   374916    164911   
BA1 1HD   374921    164892   
BA1 1HE   374914    164938   
BA1 1HF   374871    164921   
BA1 1HG   374851    164894   
BA1 1HH   374858    164940   
BA1 1HJ   374819    164885   
BA1 1HL   374773    164883   
BA1 1HN   374735    164918   
BA1 1HQ   374858    164867   
BA1 1HT   374735    164918   
BA1 1HU   374674    164881   
BA1 1HX   374633    164811   
BA1 1HZ   374517    164695   
BA1 1JB   374571    164759   
BA1 1JD   374495    164711   
BA1 1JG   375227    164557   
BA1 1JH   375233    164398   
BA1 1JP   375268    164407   
BA1 1JQ   375232    164516   
BA1 1JR   375219    164577   
BA1 1JS   375169    164562   
BA1 1JT   375201    164603   
BA1 1JU   375181    164633   
BA1 1JW   375270    164469   
BA1 1JX   375211    164643   
BA1 1LA   375229    164636   
BA1 1LB   375257    164665   
BA1 1LF   375206    164682   
BA1 1LJ   375179    164698   
BA1 1LN   375191    164733   
BA1 1LP   375190    164768   
BA1 1LT   375162    164739   
BA1 1LY   375055    164779   
BA1 1LZ   375035    164737   
BA1 1NA   375069    164784   
BA1 1ND   375153    164678   
BA1 1NE   375055    164802   
BA1 1NF   375062    164814   
BA1 1NG   375162    164731   
BA1 1NH   375071    164691   
BA1 1NL   375131    164700   
BA1 1NN   375113    164697   
BA1 1NP   375109    164644   
BA1 1NR   375113    164689   
BA1 1NS   375168    164658   
BA1 1NW   375131    164647   
BA1 1NX   375143    164690   
BA1 1PE   375235    164468   
BA1 1PF   375224    164466   
BA1 1PQ   375232    164472   
BA1 1PS   375168    164548   
BA1 1QB   375093    164615   
BA1 1QE   375056    164666   
BA1 1QF   375042    164608   
BA1 1QG   375025    164674   
BA1 1QH   375003    164750   
BA1 1QL   375028    164770   
BA1 1QN   375002    164719   
BA1 1QP   375227    164557   
BA1 1QR   375012    164578   
BA1 1QT   374948    164601   
BA1 1QU   375030    164598   
BA1 1QY   375021    164641   
BA1 1QZ   375001    164665   
BA1 1RB   375060    164667   
BA1 1RD   375038    164842   
BA1 1RE   375019    164879   
BA1 1RG   375052    164926   
BA1 1RH   375009    164915   
BA1 1RJ   374923    164884   
BA1 1RL   374943    164863   
BA1 1RN   374896    164873   
BA1 1RP   375004    164797   
BA1 1RR   374996    164859   
BA1 1RS   375024    164834   
BA1 1RT   375000    164827   
BA1 1RW   375000    164835   
BA1 1RZ   375040    164923   
BA1 1SA   374985    164691   
BA1 1SB   374999    164693   
BA1 1SF   374920    164724   
BA1 1SG   374914    164736   
BA1 1SH   374923    164661   
BA1 1SJ   374937    164648   
BA1 1SL   374922    164709   
BA1 1SN   374968    164710   
BA1 1SP   374883    164725   
BA1 1SQ   374907    164698   
BA1 1SR   375307    164429   
BA1 1SS   375161    164403   
BA1 1SU   375241    164355   
BA1 1SX   375191    164342   
BA1 1TG   375045    164533   
BA1 1TN   375032    164494   
BA1 1TP   375037    164399   
BA1 1TR   375045    164465   
BA1 1TS   375007    164415   
BA1 1UA   374970    164461   
BA1 1UB   374999    164393   
BA1 1UD   374994    164389   
BA1 1UE   374807    164543   
BA1 1UF   374952    164501   
BA1 1UG   375007    164460   
BA1 1UH   375002    164546   
BA1 1UJ   375021    164494   
BA1 1UL   374969    164529   
BA1 1UN   374826    164701   
BA1 1UP   374857    164581   
BA1 1UQ   374962    164579   
BA1 1US   374753    164634   
BA1 1UT   374766    164615   
BA1 1UX   374743    164654   
BA1 1UZ   375350    164482   
BA1 1WF   375350    164482   
BA1 1WX   375350    164482   
BA1 1XA   374710    164590   
BA1 1XB   374688    164642   
BA1 1XD   374659    164608   
BA1 1XE   374656    164758   
BA1 1ZN   375350    164482   
BA1 1ZT   375350    164482   
BA1 2AA   374789    164776   
BA1 2AB   374824    164727   
BA1 2AD   374795    164766   
BA1 2AE   374823    164780   
BA1 2AF   374781    164753   
BA1 2AG   374714    164754   
BA1 2AH   374775    164832   
BA1 2AJ   374813    164796   
BA1 2AL   374704    164844   
BA1 2AN   374835    164797   
BA1 2AP   374732    164887   
BA1 2AQ   374740    164797   
BA1 2AR   374658    164903   
BA1 2AS   374658    164903   
BA1 2AT   374561    164946   
BA1 2AU   374516    164969   
BA1 2AW   374294    165018   
BA1 2AX   374436    164992   
BA1 2AY   374640    164934   
BA1 2AZ   374391    164986   
BA1 2BA   374295    164991   
BA1 2BB   374459    164935   
BA1 2BD   374251    164997   
BA1 2BE   374359    164872   
BA1 2BG   374390    164933   
BA1 2BH   374478    164971   
BA1 2BJ   374509    164954   
BA1 2BL   374585    164879   
BA1 2BN   374560    164917   
BA1 2BP   374405    164846   
BA1 2BQ   374421    164973   
BA1 2BR   374501    164830   
BA1 2BS   374501    164830   
BA1 2BT   374519    164873   
BA1 2BX   374709    164696   
BA1 2BY   374559    165794   
BA1 2DA   374786    164710   
BA1 2DL   374745    164878   
BA1 2DR   374447    164747   
BA1 2DS   374222    165580   
BA1 2DU   374877    165167   
BA1 2EB   374970    165158   
BA1 2ED   374955    165194   
BA1 2EE   374904    165180   
BA1 2EH   374848    165124   
BA1 2EJ   374868    165126   
BA1 2EN   374852    165152   
BA1 2ER   374726    165312   
BA1 2ES   374749    165327   
BA1 2ET   374783    165324   
BA1 2EU   374810    165251   
BA1 2EW   374736    165226   
BA1 2EX   374804    165302   
BA1 2EY   374978    165204   
BA1 2FJ   374888    165174   
BA1 2HA   374839    165023   
BA1 2HB   374731    165007   
BA1 2HG   374851    165004   
BA1 2HH   374813    164938   
BA1 2HJ   374784    164931   
BA1 2HN   374743    164966   
BA1 2HQ   374844    165011   
BA1 2HX   374767    165047   
BA1 2JB   374876    164959   
BA1 2JE   374865    164957   
BA1 2JL   374894    165013   
BA1 2JN   374924    164953   
BA1 2JQ   374858    164980   
BA1 2JR   374862    165093   
BA1 2JS   374919    164988   
BA1 2JU   374933    164968   
BA1 2JW   374858    165036   
BA1 2JY   375005    164995   
BA1 2JZ   375013    164980   
BA1 2LB   374909    164959   
BA1 2LJ   374717    165304   
BA1 2LL   374679    164982   
BA1 2LN   374675    165314   
BA1 2LP   374644    165353   
BA1 2LR   374541    165398   
BA1 2LS   374483    165442   
BA1 2LT   374402    165436   
BA1 2LU   374375    165463   
BA1 2LW   374592    165309   
BA1 2LX   374314    165340   
BA1 2LY   374351    165474   
BA1 2LZ   374217    165326   
BA1 2NA   374336    165054   
BA1 2NB   374475    165015   
BA1 2ND   374606    164972   
BA1 2NE   374597    164996   
BA1 2NH   374683    164948   
BA1 2NJ   374695    165055   
BA1 2NN   374765    165083   
BA1 2NP   374613    164924   
BA1 2NQ   374279    165138   
BA1 2NR   374663    165167   
BA1 2NT   374822    165088   
BA1 2PA   374809    165141   
BA1 2PD   374800    165183   
BA1 2PG   374795    165367   
BA1 2PH   374776    165153   
BA1 2PP   372559    165139   
BA1 2PR   374627    165445   
BA1 2PS   374640    165387   
BA1 2PT   374600    165372   
BA1 2PU   374572    165464   
BA1 2PW   374732    165399   
BA1 2PX   374437    165511   
BA1 2PY   374443    165546   
BA1 2PZ   374673    165477   
BA1 2QA   374767    165454   
BA1 2QB   374856    165434   
BA1 2QD   374703    165434   
BA1 2QE   374839    165359   
BA1 2QF   374858    165391   
BA1 2QH   374877    165305   
BA1 2QJ   374818    165312   
BA1 2QL   374904    165369   
BA1 2QN   374938    165315   
BA1 2QP   374904    165315   
BA1 2QQ   374918    165340   
BA1 2QR   374866    165232   
BA1 2QS   374843    165179   
BA1 2QU   374927    165267   
BA1 2QW   374930    165401   
BA1 2QX   374878    165259   
BA1 2QZ   374925    165235   
BA1 2RB   374850    165485   
BA1 2RD   374827    165527   
BA1 2RE   374908    165483   
BA1 2RF   374913    165443   
BA1 2RG   374828    165474   
BA1 2RH   374880    165493   
BA1 2RJ   374852    165568   
BA1 2RL   374852    165521   
BA1 2RN   374876    165604   
BA1 2RP   374808    165648   
BA1 2RQ   374889    165422   
BA1 2RR   374818    165613   
BA1 2RS   374774    165474   
BA1 2RT   374877    165570   
BA1 2RU   374736    165654   
BA1 2RW   374783    165500   
BA1 2RY   374759    165613   
BA1 2RZ   374704    165616   
BA1 2SA   374748    165564   
BA1 2SB   374709    165596   
BA1 2SE   374737    165477   
BA1 2SF   374670    165572   
BA1 2SG   374678    165625   
BA1 2SH   374648    165599   
BA1 2SJ   374639    165642   
BA1 2SL   374620    165566   
BA1 2SN   374584    165600   
BA1 2SP   374326    164992   
BA1 2SQ   374708    165494   
BA1 2SR   374569    165665   
BA1 2SS   374633    165677   
BA1 2ST   374653    165728   
BA1 2SU   374644    165777   
BA1 2SW   374617    165609   
BA1 2SX   374581    165682   
BA1 2SZ   374511    165714   
BA1 2TA   374435    165680   
BA1 2TB   374429    165707   
BA1 2TD   374455    165712   
BA1 2TE   374458    165794   
BA1 2TF   374487    165789   
BA1 2TH   374340    164990   
BA1 2TJ   374059    166113   
BA1 2TL   374295    164991   
BA1 2TP   374526    165553   
BA1 2TR   374431    165626   
BA1 2TS   374482    165683   
BA1 2TT   374518    165615   
BA1 2TU   374469    165561   
BA1 2TW   374517    165548   
BA1 2TX   374413    165561   
BA1 2TY   374433    165752   
BA1 2TZ   374513    165688   
BA1 2UA   374540    165680   
BA1 2UB   374407    165793   
BA1 2UD   374451    165933   
BA1 2UE   374335    165995   
BA1 2UF   374287    165991   
BA1 2UG   374379    165976   
BA1 2UH   374142    166046   
BA1 2UJ   374024    166094   
BA1 2UL   373924    166032   
BA1 2UN   373934    165930   
BA1 2UP   373877    166149   
BA1 2UQ   374025    166112   
BA1 2UR   373890    166204   
BA1 2US   373792    166241   
BA1 2UT   373782    166329   
BA1 2UU   373830    166309   
BA1 2UW   374035    165984   
BA1 2UX   373714    166231   
BA1 2UZ   373588    165989   
BA1 2WA   374570    165687   
BA1 2XA   373548    165911   
BA1 2XB   373474    165835   
BA1 2XD   373644    166202   
BA1 2XE   373463    165457   
BA1 2XG   373735    165301   
BA1 2XH   373711    165580   
BA1 2XJ   373623    165473   
BA1 2XL   373462    165525   
BA1 2XN   373297    165653   
BA1 2XP   373636    165604   
BA1 2XQ   373731    165422   
BA1 2XR   373497    165569   
BA1 2XS   373415    165579   
BA1 2XT   373510    165819   
BA1 2XU   373616    165767   
BA1 2XW   373534    165429   
BA1 2XX   373680    165631   
BA1 2XY   373708    165709   
BA1 2XZ   373811    165732   
BA1 2YA   373887    165708   
BA1 2YB   373606    165853   
BA1 2YD   373696    165925   
BA1 2YE   373788    165873   
BA1 2YF   373904    165757   
BA1 2ZA   375350    164482   
BA1 3AA   374346    165016   
BA1 3AB   374275    165033   
BA1 3AD   374204    165063   
BA1 3AE   374026    165127   
BA1 3AF   374168    165074   
BA1 3AH   374079    165083   
BA1 3AJ   374080    165115   
BA1 3AN   374013    165143   
BA1 3AP   373981    165158   
BA1 3AR   373959    165181   
BA1 3AT   373860    165186   
BA1 3AU   373714    165213   
BA1 3AW   373988    165161   
BA1 3AX   373618    165179   
BA1 3AY   374160    165045   
BA1 3AZ   373642    165266   
BA1 3BA   373706    165244   
BA1 3BB   373626    165212   
BA1 3BD   373616    165255   
BA1 3BE   373589    165309   
BA1 3BG   373657    165334   
BA1 3BH   373698    165271   
BA1 3BJ   373548    165271   
BA1 3BL   373528    165352   
BA1 3BN   373440    165178   
BA1 3BP   373401    165239   
BA1 3BQ   373670    165384   
BA1 3BR   373386    165386   
BA1 3BS   373335    165372   
BA1 3BT   373288    165499   
BA1 3BU   373355    165207   
BA1 3BW   373507    165231   
BA1 3BX   373385    165210   
BA1 3BZ   373904    165140   
BA1 3DB   373904    165140   
BA1 3DD   373545    165171   
BA1 3DE   373506    165159   
BA1 3DF   373470    165138   
BA1 3DG   373388    165117   
BA1 3DJ   373442    165080   
BA1 3DL   373498    165061   
BA1 3DN   373507    165088   
BA1 3DP   373262    165085   
BA1 3DQ   373291    165121   
BA1 3DR   373231    165054   
BA1 3DS   373153    165059   
BA1 3DT   373306    165049   
BA1 3DU   373053    165185   
BA1 3DW   373337    165071   
BA1 3DX   373037    165045   
BA1 3DY   373036    164978   
BA1 3DZ   372977    164865   
BA1 3EA   372987    165277   
BA1 3EB   372951    165229   
BA1 3ED   372895    165265   
BA1 3EE   372944    165188   
BA1 3EG   372646    164958   
BA1 3EH   372923    164851   
BA1 3EJ   372945    164951   
BA1 3EL   373213    164977   
BA1 3EN   372776    164949   
BA1 3EQ   372833    164985   
BA1 3ER   374230    165030   
BA1 3ES   372928    164921   
BA1 3ET   372699    165020   
BA1 3EU   373240    164993   
BA1 3EW   372983    164979   
BA1 3EX   373224    164915   
BA1 3EY   373380    165036   
BA1 3EZ   374130    165083   
BA1 3FA   374118    165048   
BA1 3HB   372711    165076   
BA1 3HE   373132    165101   
BA1 3HF   372936    165075   
BA1 3HG   372746    165073   
BA1 3HH   372451    165245   
BA1 3HJ   372302    165391   
BA1 3HL   372202    165479   
BA1 3HN   372151    165521   
BA1 3HP   372263    165339   
BA1 3HQ   372628    165097   
BA1 3HR   372198    165405   
BA1 3HS   372128    165476   
BA1 3HT   372174    165376   
BA1 3HU   372105    165542   
BA1 3HW   372046    165609   
BA1 3HX   372059    165418   
BA1 3HZ   372012    165351   
BA1 3JA   372401    165185   
BA1 3JB   372295    165273   
BA1 3JD   372320    165138   
BA1 3JE   372421    165002   
BA1 3JF   372115    165273   
BA1 3JL   372526    165002   
BA1 3JN   372154    165238   
BA1 3JP   372409    165106   
BA1 3JQ   372275    165038   
BA1 3JR   372611    164965   
BA1 3JS   372606    164910   
BA1 3JT   372011    165517   
BA1 3JU   372737    165234   
BA1 3JW   372449    164940   
BA1 3JX   373104    165135   
BA1 3JZ   372948    165122   
BA1 3LA   372750    165140   
BA1 3LB   372615    165163   
BA1 3LD   372523    165243   
BA1 3LE   372376    165393   
BA1 3LF   372239    165519   
BA1 3LG   372140    165598   
BA1 3LH   372700    165255   
BA1 3LJ   372633    165233   
BA1 3LL   372617    165383   
BA1 3LN   372570    165288   
BA1 3LP   372446    165436   
BA1 3LQ   372759    165256   
BA1 3LR   372554    165410   
BA1 3LS   372341    165556   
BA1 3LT   372227    165611   
BA1 3LU   372172    165708   
BA1 3LW   372527    165308   
BA1 3LX   372192    165676   
BA1 3LY   372165    165624   
BA1 3NB   371704    165856   
BA1 3NE   372980    165476   
BA1 3NF   372911    165582   
BA1 3NG   372876    165920   
BA1 3NH   373014    165843   
BA1 3NJ   372690    165844   
BA1 3NP   373024    165517   
BA1 3NR   373049    165770   
BA1 3NS   373088    165985   
BA1 3NU   372920    165500   
BA1 3NX   372855    165182   
BA1 3NY   372771    165227   
BA1 3NZ   372832    165232   
BA1 3PA   373127    165543   
BA1 3PB   373153    165788   
BA1 3PD   373093    165545   
BA1 3PE   373116    165769   
BA1 3PF   373048    166148   
BA1 3PG   373069    166110   
BA1 3PP   373026    165275   
BA1 3PQ   373168    165460   
BA1 3PR   372883    165358   
BA1 3PS   372828    165273   
BA1 3PT   372680    165473   
BA1 3PU   372869    165422   
BA1 3PW   373084    165203   
BA1 3PX   372471    165542   
BA1 3PY   372345    165630   
BA1 3QA   372644    165516   
BA1 3QB   372497    165597   
BA1 3QD   372377    165724   
BA1 3QE   372798    165580   
BA1 3QF   372704    165563   
BA1 3QG   372490    165724   
BA1 3QH   372128    165806   
BA1 3QJ   372278    165766   
BA1 3QL   372416    165775   
BA1 3QN   372197    165823   
BA1 3QP   372391    165767   
BA1 3QQ   372444    165778   
BA1 3QR   372300    165934   
BA1 3RA   372577    165716   
BA1 3RB   372527    165933   
BA1 3RD   372412    166088   
BA1 3RE   372612    165588   
BA1 3RF   372620    165693   
BA1 3RG   372547    165816   
BA1 3RH   372559    165892   
BA1 3RJ   372610    165884   
BA1 3RL   372366    166006   
BA1 3RN   372469    165884   
BA1 3RP   372452    165984   
BA1 3RQ   372504    166053   
BA1 3RR   372356    165816   
BA1 3RS   372411    166162   
BA1 3RT   372320    166090   
BA1 3RU   372185    165996   
BA1 3RW   372355    165872   
BA1 3RX   372145    166037   
BA1 3RY   372265    166002   
BA1 3RZ   372228    165896   
BA1 3WW   375350    164482   
BA1 3XN   375350    164482   
BA1 3YS   375350    164482   
BA1 4AA   373192    165988   
BA1 4AB   373321    165887   
BA1 4AD   372796    166376   
BA1 4AF   373162    166001   
BA1 4AG   373326    165837   
BA1 4AH   373209    165633   
BA1 4AJ   373272    165730   
BA1 4AL   373411    165884   
BA1 4AN   373218    166055   
BA1 4AQ   373395    165783   
BA1 4AR   373505    166203   
BA1 4AS   373243    166161   
BA1 4AT   373116    166186   
BA1 4AU   373158    166240   
BA1 4AX   373260    166342   
BA1 4AY   373174    166293   
BA1 4AZ   373341    166223   
BA1 4BA   373380    166328   
BA1 4BB   373316    166420   
BA1 4BD   373224    166470   
BA1 4BE   373102    166522   
BA1 4BP   373034    166278   
BA1 4BQ   372960    166330   
BA1 4BR   373096    166260   
BA1 4BS   373062    166300   
BA1 4BT   373178    166354   
BA1 4BU   372966    166400   
BA1 4BW   373033    166210   
BA1 4BX   372954    166357   
BA1 4BY   372787    166458   
BA1 4BZ   373059    166247   
BA1 4DA   372997    166444   
BA1 4DB   372617    166542   
BA1 4DD   372459    166595   
BA1 4DE   373053    166290   
BA1 4DF   372878    166477   
BA1 4DG   372713    166555   
BA1 4DH   372584    166675   
BA1 4DJ   372613    166579   
BA1 4DL   372781    166553   
BA1 4DN   372512    166707   
BA1 4DP   372241    166805   
BA1 4DQ   372631    166614   
BA1 4DR   372660    166542   
BA1 4DS   372206    167048   
BA1 4DT   372395    166619   
BA1 4DU   372285    166740   
BA1 4DW   372439    166737   
BA1 4DX   372719    166345   
BA1 4DY   372601    166436   
BA1 4DZ   372671    166467   
BA1 4EA   372429    166486   
BA1 4EB   372501    166552   
BA1 4ED   372797    166408   
BA1 4EE   372834    166295   
BA1 4EF   372896    166346   
BA1 4EG   372665    166128   
BA1 4EH   372718    166271   
BA1 4EJ   372550    166146   
BA1 4EL   372542    166089   
BA1 4EN   372993    166895   
BA1 4EP   372912    166571   
BA1 4EQ   372558    166171   
BA1 4ER   373045    166513   
BA1 4ES   373133    166425   
BA1 4ET   372973    166784   
BA1 4EU   373100    166609   
BA1 4EW   372938    166461   
BA1 4EX   373048    166701   
BA1 4EY   373027    166902   
BA1 4EZ   372341    166639   
BA1 4HE   372982    166818   
BA1 4HF   373121    166704   
BA1 4HG   372875    166776   
BA1 4HH   372828    166973   
BA1 4HJ   372834    166928   
BA1 4HL   372813    167063   
BA1 4HN   372638    166990   
BA1 4HP   372968    166755   
BA1 4HQ   372811    166862   
BA1 4HR   372688    166962   
BA1 4HS   372613    167091   
BA1 4HT   372849    166736   
BA1 4HU   372902    166685   
BA1 4HW   372618    167020   
BA1 4HX   372712    166707   
BA1 4HY   372720    166757   
BA1 4JA   373016    166685   
BA1 4JD   372628    166842   
BA1 4JE   372663    166867   
BA1 4JF   372648    166754   
BA1 4JG   372706    166851   
BA1 4JH   372692    166676   
BA1 4JJ   372856    166613   
BA1 4JL   372560    166865   
BA1 4JN   372583    166927   
BA1 4JP   372497    167054   
BA1 4JQ   372683    166633   
BA1 4JR   372477    166937   
BA1 4JW   372635    166920   
BA1 4JY   372490    166970   
BA1 4JZ   372335    167009   
BA1 4LA   372378    167090   
BA1 4LB   372169    167274   
BA1 4LD   372238    167145   
BA1 4LH   372096    167253   
BA1 4LJ   371889    167487   
BA1 4LL   371972    167854   
BA1 4LN   372143    167491   
BA1 4LP   372340    167177   
BA1 4LR   372594    166759   
BA1 4LS   372541    166687   
BA1 4LT   372221    167307   
BA1 4LW   372363    167423   
BA1 4NA   372510    167621   
BA1 4NB   372509    167285   
BA1 4ND   372532    167154   
BA1 4NE   372414    167289   
BA1 4NF   372379    167229   
BA1 4NG   372190    167396   
BA1 4NH   372238    167425   
BA1 4NP   372586    167242   
BA1 4NQ   372397    167368   
BA1 4NR   372675    167230   
BA1 4NS   372672    167143   
BA1 4NW   372455    167137   
BA1 4NX   372489    167342   
BA1 4PA   372400    166802   
BA1 5AD   374395    166075   
BA1 5AE   375001    166445   
BA1 5AF   375577    164739   
BA1 5AJ   375082    164879   
BA1 5AL   375142    164988   
BA1 5AN   375114    165003   
BA1 5AP   375059    164860   
BA1 5AQ   375080    164823   
BA1 5AR   375054    164877   
BA1 5AS   375104    164939   
BA1 5AU   375045    164994   
BA1 5AW   375126    164839   
BA1 5AX   375142    165312   
BA1 5AZ   374737    165811   
BA1 5BB   375123    165227   
BA1 5BD   375084    165263   
BA1 5BE   375122    165317   
BA1 5BG   375132    165454   
BA1 5BJ   375110    165087   
BA1 5BL   375120    165554   
BA1 5BN   375058    165152   
BA1 5BQ   375107    165389   
BA1 5BR   375045    165126   
BA1 5BS   375137    165446   
BA1 5BT   375135    165277   
BA1 5BU   375128    165600   
BA1 5BW   375087    165449   
BA1 5BX   375146    165648   
BA1 5DA   375169    165676   
BA1 5DB   375348    165710   
BA1 5DD   375236    165679   
BA1 5DE   374721    165845   
BA1 5DF   375221    165704   
BA1 5DG   375252    165704   
BA1 5DH   375342    165634   
BA1 5DJ   375298    165725   
BA1 5DL   374709    165792   
BA1 5DQ   375137    165343   
BA1 5DU   374984    165252   
BA1 5DX   374966    165232   
BA1 5DY   374964    165244   
BA1 5DZ   374967    165350   
BA1 5EB   375115    164890   
BA1 5ED   374919    165523   
BA1 5EE   374881    165630   
BA1 5EF   374849    165682   
BA1 5EG   374799    165727   
BA1 5EH   374773    165813   
BA1 5EJ   374851    165827   
BA1 5EL   374831    165756   
BA1 5EN   374821    165820   
BA1 5EQ   374860    165616   
BA1 5ER   374762    165712   
BA1 5ET   374715    165891   
BA1 5EX   374653    166014   
BA1 5EZ   374520    166020   
BA1 5HB   375020    165881   
BA1 5HE   374533    165906   
BA1 5HF   374567    166150   
BA1 5HG   374681    166058   
BA1 5HH   374605    166128   
BA1 5HP   374978    165583   
BA1 5HR   374949    165536   
BA1 5HS   374958    165502   
BA1 5HT   374961    165604   
BA1 5HU   374967    165564   
BA1 5HX   375039    165908   
BA1 5HY   374938    165718   
BA1 5HZ   375084    165988   
BA1 5JA   375106    165981   
BA1 5JB   375131    165989   
BA1 5JD   375231    166087   
BA1 5JE   375413    166239   
BA1 5JF   375324    166166   
BA1 5JG   375488    166273   
BA1 5JH   375051    165840   
BA1 5JJ   375081    165913   
BA1 5JL   375153    165972   
BA1 5JN   375123    165917   
BA1 5JQ   375014    165791   
BA1 5JR   375205    166014   
BA1 5JS   375246    166057   
BA1 5JT   375277    166088   
BA1 5JU   375246    165988   
BA1 5JX   375334    166083   
BA1 5JY   375259    166197   
BA1 5JZ   375106    166115   
BA1 5LA   375140    166148   
BA1 5LB   374900    165673   
BA1 5LD   374890    165739   
BA1 5LH   375044    165172   
BA1 5LJ   375005    165099   
BA1 5LN   375013    165160   
BA1 5LP   375052    165058   
BA1 5LS   375025    165210   
BA1 5LU   374991    165115   
BA1 5LW   375023    165126   
BA1 5LX   375065    165343   
BA1 5LY   375062    165485   
BA1 5LZ   374995    165296   
BA1 5NA   375031    165388   
BA1 5NB   374999    165441   
BA1 5ND   375071    165642   
BA1 5NE   375041    165749   
BA1 5NF   375210    165741   
BA1 5NG   375074    165714   
BA1 5NH   375306    165774   
BA1 5NJ   375268    165813   
BA1 5NL   375366    165817   
BA1 5NN   375290    165829   
BA1 5NP   375243    165869   
BA1 5NR   375223    165896   
BA1 5NS   375246    165827   
